,sid,year,Cause Name,state,deaths
393,row-bp7f.j6s6.dvcy,2017,Influenza and pneumonia,Nevada,636
394,row-zihu_c5pr-8hya,2017,Influenza and pneumonia,New Hampshire,230
395,row-yaee~5gmn.wmbb,2017,Influenza and pneumonia,New Jersey,1337
396,row-axgk_3vz4-cx2u,2017,Influenza and pneumonia,New Mexico,338
397,row-62wp-v36y_hkxt,2017,Influenza and pneumonia,New York,4517
398,row-fq3f_vs8t.r6fd,2017,Influenza and pneumonia,North Carolina,2076
399,row-cxn4~sttk.kh8w,2017,Influenza and pneumonia,North Dakota,147
400,row-4ecv~xpv8_6b44,2017,Influenza and pneumonia,Ohio,2243
401,row-xheg-a6xx-4pp2,2017,Influenza and pneumonia,Oklahoma,625
402,row-m6ys-kygt.hgcw,2017,Influenza and pneumonia,Oregon,573
403,row-dijj_xfsp_fkf6,2017,Influenza and pneumonia,Pennsylvania,2718
404,row-znzm~jd4r.uhc2,2017,Influenza and pneumonia,Rhode Island,206
405,row-r8b2-kcr9_h7v8,2017,Influenza and pneumonia,South Carolina,723
406,row-4r58.jgfj_k33m,2017,Influenza and pneumonia,South Dakota,217
407,row-5m4r.c4i9.9xvv,2017,Influenza and pneumonia,Tennessee,1656
408,row-wt3e_ajzq~2d4u,2017,Influenza and pneumonia,Texas,2954
409,row-usts~73pk.xcxe,2017,Influenza and pneumonia,Utah,334
410,row-jmvy.iucw~exmm,2017,Influenza and pneumonia,Vermont,86
411,row-u6gx-uuzi.itdi,2017,Influenza and pneumonia,Virginia,1245
412,row-n6yb.2jyw~bjzk,2017,Influenza and pneumonia,Washington,1041
413,row-q5c9-kbga.xdjw,2017,Influenza and pneumonia,West Virginia,458
414,row-z5p8~ukx9~nynx,2017,Influenza and pneumonia,Wisconsin,974
415,row-gvw7-9nam.39mq,2017,Influenza and pneumonia,Wyoming,115
416,row-qwsz-xkyf.vfzz,2017,Suicide,United States,47173
417,row-9iqd-uyif-8ft6,2017,Suicide,Alabama,836
418,row-p3ct_ttiy.h5we,2017,Suicide,Alaska,200
419,row-cikh.a9nr.t4my,2017,Suicide,Arizona,1327
420,row-za54-fbw8-zvz2,2017,Suicide,Arkansas,631
421,row-9gbr.way2-7wws,2017,Suicide,California,4312
422,row-b6ut.bumr_j99x,2017,Suicide,Colorado,1181
423,row-vnd4.7ku6.dt2w,2017,Suicide,Connecticut,405
424,row-8amy-tbmb~ctbg,2017,Suicide,Delaware,112
425,row-inci~wj8u~fnaw,2017,Suicide,District of Columbia,47
426,row-fs4s~49az.kck5,2017,Suicide,Florida,3227
427,row-byie-99qw.5jkp,2017,Suicide,Georgia,1451
428,row-cwsb_pc9m-dsek,2017,Suicide,Hawaii,227
429,row-5964~85vn~ensx,2017,Suicide,Idaho,392
430,row-t6ju_8xtz~9e92,2017,Suicide,Illinois,1474
431,row-7d5p~pf5a-zu7s,2017,Suicide,Indiana,1092
432,row-53nf_dtqj.8p2p,2017,Suicide,Iowa,479
433,row-crs2~wa2m_8kpv,2017,Suicide,Kansas,553
434,row-8jmn.74es_z4y2,2017,Suicide,Kentucky,770
435,row-hnnq-et3p.h58u,2017,Suicide,Louisiana,720
436,row-xncs_uc7t-6v2r,2017,Suicide,Maine,274
437,row-vw9k.m33j.5c9j,2017,Suicide,Maryland,630
438,row-4nrh-snn4~jutr,2017,Suicide,Massachusetts,682
439,row-zjrf~k7wy_qx4g,2017,Suicide,Michigan,1457
440,row-3335_khve_mur4,2017,Suicide,Minnesota,783
441,row-p6iv_p4zu_9z47,2017,Suicide,Mississippi,445
442,row-7wks_mqez_yx8m,2017,Suicide,Missouri,1151
443,row-maix_ecju.ccf5,2017,Suicide,Montana,311
444,row-bajv_7fhp.5mxi,2017,Suicide,Nebraska,275
445,row-uc5j.gsdv~mq3u,2017,Suicide,Nevada,627
446,row-qcqp.7cjr~ay88,2017,Suicide,New Hampshire,265
447,row-i5yy_f3qh~cxhx,2017,Suicide,New Jersey,795
448,row-iwfz.8pjm_hysp,2017,Suicide,New Mexico,491
449,row-sj48_5pfy.3vbg,2017,Suicide,New York,1696
450,row-7x9r-kxdd.s3um,2017,Suicide,North Carolina,1521
451,row-6zv6.w6ij_c552,2017,Suicide,North Dakota,154
452,row-xjn8_82zw_hwhn,2017,Suicide,Ohio,1740
453,row-ybbr~yff4.j2jd,2017,Suicide,Oklahoma,756
454,row-i6h5-zxu2~wq6v,2017,Suicide,Oregon,825
455,row-jvyw-juhq-i8v7,2017,Suicide,Pennsylvania,2030
456,row-g6nu~whs2_xrrw,2017,Suicide,Rhode Island,129
457,row-aaqe-48hs-3yir,2017,Suicide,South Carolina,838
458,row-3z24_wn32~s7ua,2017,Suicide,South Dakota,191
459,row-i3gu-kxw4-zipw,2017,Suicide,Tennessee,1166
460,row-cmhc-p9pe~bk3p,2017,Suicide,Texas,3778
461,row-4wnf_7ess~e2dq,2017,Suicide,Utah,663
462,row-dz32_rs7n_dyt6,2017,Suicide,Vermont,112
463,row-kzgd~83vg~r8tp,2017,Suicide,Virginia,1179
464,row-ywsu~veir_8prk,2017,Suicide,Washington,1297
465,row-ase3_22xf~995z,2017,Suicide,West Virginia,393
466,row-euv6~aby6.i54r,2017,Suicide,Wisconsin,926
467,row-x5ah-mcu7.hztz,2017,Suicide,Wyoming,157
468,row-fug3.6ars-car3,2017,Cancer,United States,599108
469,row-frt6-wrpb~xasp,2017,Cancer,Alabama,10410
470,row-aief-j4r2_4tx2,2017,Cancer,Alaska,926
471,row-ectx~iipq~55sb,2017,Cancer,Arizona,12008
472,row-k7ed~p7zn.e72b,2017,Cancer,Arkansas,6517
473,row-xr7i_ckxp-p6as,2017,Cancer,California,59516
474,row-rq7q~x6gr-hx58,2017,Cancer,Colorado,7829
475,row-7eqs-s5ux.ejvc,2017,Cancer,Connecticut,6608
476,row-qx9r-pct9_bi3p,2017,Cancer,Delaware,2085
477,row-5wrc~g6v8.gg6j,2017,Cancer,District of Columbia,1031
478,row-nvuz~i66p_xgnq,2017,Cancer,Florida,45131
479,row-urxn~8tje.cxb6,2017,Cancer,Georgia,17135
480,row-ccxg~png7-x3hb,2017,Cancer,Hawaii,2456
481,row-kjkh~t23z.47pz,2017,Cancer,Idaho,3020
482,row-r8su~zfrg.pic2,2017,Cancer,Illinois,24150
483,row-6aqq_dhez-iwqv,2017,Cancer,Indiana,13462
484,row-rber.xeg3_vmrk,2017,Cancer,Iowa,6449
485,row-df7k.ytpj~etpq,2017,Cancer,Kansas,5494
486,row-d9r6~29jt.nv6a,2017,Cancer,Kentucky,10145
487,row-3iea-aing.hnsc,2017,Cancer,Louisiana,9513
488,row-nn3v_jgu3~bj8d,2017,Cancer,Maine,3391
489,row-bnfj.9f8u.vcxe,2017,Cancer,Maryland,10796
490,row-jxgi_r9ym~jr4q,2017,Cancer,Massachusetts,12934
491,row-jwhj-nvms.vkzr,2017,Cancer,Michigan,20671
492,row-zujg.27mn_43wm,2017,Cancer,Minnesota,9896
493,row-euvw-n472-6swg,2017,Cancer,Mississippi,6526
494,row-vbc3~qa3w-pi4j,2017,Cancer,Missouri,12971
495,row-vvka_75dh~25rz,2017,Cancer,Montana,2145
496,row-z3re-vg8m.3zue,2017,Cancer,Nebraska,3502
497,row-a3hc.usin.7ytp,2017,Cancer,Nevada,5283
498,row-jdsi_uzwy-d9dm,2017,Cancer,New Hampshire,2760
499,row-tdjh_2mgq~px69,2017,Cancer,New Jersey,16264
500,row-e4zu_cvqh_92t5,2017,Cancer,New Mexico,3620
501,row-hm9z.jgtw~p5xm,2017,Cancer,New York,34956
502,row-tv69~c8fc.qguh,2017,Cancer,North Carolina,19474
503,row-9pw9~iw7r-ydfc,2017,Cancer,North Dakota,1280
504,row-hff5.gcpk.ge26,2017,Cancer,Ohio,25643
505,row-sdbg~d2hx.7ha2,2017,Cancer,Oklahoma,8203
506,row-yu5g-c8ce-7kqm,2017,Cancer,Oregon,8083
507,row-wniu.7tmw-g2ij,2017,Cancer,Pennsylvania,28387
508,row-jpd5_rqch-qrmm,2017,Cancer,Rhode Island,2154
509,row-wzzb~bef4.kaed,2017,Cancer,South Carolina,10356
510,row-cacd_iip3.9vz9,2017,Cancer,South Dakota,1715
511,row-cudz-geqt-xs4u,2017,Cancer,Tennessee,14302
512,row-mat2-khub_8qge,2017,Cancer,Texas,40668
513,row-knfy.gkjq~583g,2017,Cancer,Utah,3161
514,row-8uj5-bsyr-fji2,2017,Cancer,Vermont,1434
515,row-sy3u-4dt8_4jcb,2017,Cancer,Virginia,15064
516,row-uz7q.5zrx_cdhq,2017,Cancer,Washington,12664
517,row-wy5j~fk9m_c4pk,2017,Cancer,West Virginia,4654
518,row-r4zi-ib3s_hp39,2017,Cancer,Wisconsin,11318
519,row-6cgb.baha-n45n,2017,Cancer,Wyoming,948
520,row-fphu.afqc_b6yg,2017,Kidney disease,United States,50633
521,row-fr5x_3e33_z5di,2017,Kidney disease,Alabama,980
522,row-hvpw-hg6x.8r5w,2017,Kidney disease,Alaska,54
523,row-c5qh~g2u5_gy52,2017,Kidney disease,Arizona,540
524,row-byh6.htxy_wswm,2017,Kidney disease,Arkansas,725
525,row-f86d.e3mt~zwdm,2017,Kidney disease,California,3887
526,row-sb4x~2pct~2i5j,2017,Kidney disease,Colorado,503
527,row-ngfj~bfd9.3z6w,2017,Kidney disease,Connecticut,554
528,row-rjjm_k9u5.9imb,2017,Kidney disease,Delaware,205
529,row-b4kr_h92d~a52r,2017,Kidney disease,District of Columbia,67
530,row-8zqw-akiy_azxv,2017,Kidney disease,Florida,3172
531,row-kt9b_g2u2-v8js,2017,Kidney disease,Georgia,1942
532,row-p535.73tm~gne3,2017,Kidney disease,Hawaii,208
533,row-2vja_sff3.2qs7,2017,Kidney disease,Idaho,170
534,row-dbdk-w3ft_hsvd,2017,Kidney disease,Illinois,2565
535,row-jzsi_wqu8_6w4n,2017,Kidney disease,Indiana,1440
536,row-dprd_pm9j.7r6v,2017,Kidney disease,Iowa,367
537,row-npq8-5g8v~xvhx,2017,Kidney disease,Kansas,541
538,row-b89r.g7gf-2n2q,2017,Kidney disease,Kentucky,1024
539,row-ayr5~sbk4-z3ze,2017,Kidney disease,Louisiana,1076
540,row-99ze_bgti_g69g,2017,Kidney disease,Maine,260
541,row-dn9b_k7mz.fega,2017,Kidney disease,Maryland,830
542,row-b9yx~y8fn_bn5a,2017,Kidney disease,Massachusetts,1193
543,row-t4zx~mkbd_svjk,2017,Kidney disease,Michigan,1874
544,row-j2tv_ze3p-yi7y,2017,Kidney disease,Minnesota,537
545,row-fqn6_x8zm_khyg,2017,Kidney disease,Mississippi,741
546,row-aqb6-cd85-aqvz,2017,Kidney disease,Missouri,1515
547,row-4uyi~yy4d~3quh,2017,Kidney disease,Montana,129
548,row-6jgc.3di3_g3dw,2017,Kidney disease,Nebraska,226
549,row-yivv~siqx.uuxe,2017,Kidney disease,Nevada,299
550,row-78i6~s3nq-byhh,2017,Kidney disease,New Hampshire,169
551,row-74qt~wx84_gb6t,2017,Kidney disease,New Jersey,1591
552,row-i5yx~a4fh.brtd,2017,Kidney disease,New Mexico,330
553,row-vms6_ejqc.rmwc,2017,Kidney disease,New York,2296
554,row-a58b~xtrw.aye5,2017,Kidney disease,North Carolina,2040
555,row-qxhw~vczk.pa6e,2017,Kidney disease,North Dakota,122
556,row-45ww~nrkt.kc87,2017,Kidney disease,Ohio,2237
557,row-kfdt~mfng.nwuk,2017,Kidney disease,Oklahoma,461
558,row-u5dn~unx2.zmfb,2017,Kidney disease,Oregon,377
559,row-u87q-6ttt.9gij,2017,Kidney disease,Pennsylvania,2898
560,row-rhcj.qwac.n4vc,2017,Kidney disease,Rhode Island,176
561,row-f99a.jn49_ryrj,2017,Kidney disease,South Carolina,950
562,row-hy47-hfr2_wffw,2017,Kidney disease,South Dakota,75
563,row-ke83~q85v.iavw,2017,Kidney disease,Tennessee,1140
564,row-avv9-bs8c.izg2,2017,Kidney disease,Texas,4256
565,row-5e5h~rkp7_sryu,2017,Kidney disease,Utah,384
566,row-xdyq~3cey~j2k3,2017,Kidney disease,Vermont,29
567,row-37pk-dv5n~b97j,2017,Kidney disease,Virginia,1618
568,row-5p83-8sr6_7fxn,2017,Kidney disease,Washington,439
569,row-7hn4.ax2k_ruki,2017,Kidney disease,West Virginia,436
570,row-qenz_ekrx-xhfp,2017,Kidney disease,Wisconsin,922
571,row-aepk-tirj-6d89,2017,Kidney disease,Wyoming,63
572,row-iv9t-ztzb-evnq,2016,Unintentional injuries,Alabama,2755
573,row-jc2n.h5nk-iyg8,2016,Unintentional injuries,Alaska,439
574,row-msgi-ngue-5bnx,2016,Unintentional injuries,Arizona,4010
575,row-2zpj-xs9t_wa76,2016,Unintentional injuries,Arkansas,1604
576,row-b72x-7vkz_6vqg,2016,Unintentional injuries,California,13213
577,row-g9uh_7d5v.3f7g,2016,Unintentional injuries,Colorado,2880
578,row-enzs-gbka-ih2r,2016,Unintentional injuries,Connecticut,1978
579,row-jz2d_mjpx~hvrv,2016,Unintentional injuries,Delaware,516
580,row-8sqj_7q4y.g82k,2016,Unintentional injuries,District of Columbia,401
581,row-8r3e-f96k~6bur,2016,Unintentional injuries,Florida,12561
582,row-hsiz_d9zx_qvpf,2016,Unintentional injuries,Georgia,4701
583,row-um52~srns~krye,2016,Unintentional injuries,Hawaii,577
584,row-ds3z.hv64-rh6u,2016,Unintentional injuries,Idaho,849
585,row-y5pr_mh8f_4eqt,2016,Unintentional injuries,Illinois,5508
586,row-nksv~bkr9-deti,2016,Unintentional injuries,Indiana,3496
587,row-3t8e.pxxd-j2zk,2016,Unintentional injuries,Iowa,1608
588,row-pyz4_7cx8.k6vt,2016,Unintentional injuries,Kansas,1444
589,row-vw7w-azxb-sndt,2016,Unintentional injuries,Kentucky,3194
590,row-gzas_g8xa.59pc,2016,Unintentional injuries,Louisiana,2710
591,row-8p7z~xv5n_7vff,2016,Unintentional injuries,Maine,909
592,row-fuqt.ng7j_c72u,2016,Unintentional injuries,Maryland,2271
593,row-2g5t-jqf5~qea2,2016,Unintentional injuries,Massachusetts,3831
594,row-rips_twke.dfnw,2016,Unintentional injuries,Michigan,5313
595,row-qwek~mgwn-ya7a,2016,Unintentional injuries,Minnesota,2697
596,row-7gzk.ikd7-q8u6,2016,Unintentional injuries,Mississippi,1803
597,row-7rzh-4u7c-ah92,2016,Unintentional injuries,Missouri,3625
598,row-hszf_6y8c~fq7p,2016,Unintentional injuries,Montana,626
599,row-b2av~uucs~94w3,2016,Unintentional injuries,Nebraska,772
600,row-w5cm-d6rm.nahy,2016,Unintentional injuries,Nevada,1395
601,row-qd8j~892b-ztyd,2016,Unintentional injuries,New Hampshire,924
602,row-iqd8~fjcc.6yud,2016,Unintentional injuries,New Jersey,3839
603,row-99rp~fh6a-s7m3,2016,Unintentional injuries,New Mexico,1487
604,row-8tw5.28cc_sws6,2016,Unintentional injuries,New York,7354
605,row-3zzq~uhg2_g24p,2016,Unintentional injuries,North Carolina,5476
606,row-8b6n~s7ez.tw9u,2016,Unintentional injuries,North Dakota,371
607,row-v3sr~hreb.c9yt,2016,Unintentional injuries,Ohio,7999
608,row-zafz~emx3.jk4a,2016,Unintentional injuries,Oklahoma,2592
609,row-f92u_xuf8.x5mw,2016,Unintentional injuries,Oregon,2105
610,row-3f7a-h63g~wd22,2016,Unintentional injuries,Pennsylvania,8410
611,row-34d4~jr2a_audq,2016,Unintentional injuries,Rhode Island,675
612,row-s453-gtdg~kpin,2016,Unintentional injuries,South Carolina,3012
613,row-x3g6.p9v6_pv59,2016,Unintentional injuries,South Dakota,505
614,row-7eua.czap_aex9,2016,Unintentional injuries,Tennessee,4238
615,row-qz5a-9p8i_u928,2016,Unintentional injuries,Texas,10536
616,row-3gc2.vnrf-29j3,2016,Unintentional injuries,Utah,1211
617,row-b3it~u9wc.qq68,2016,Unintentional injuries,Vermont,372
618,row-9y97-zy88_zpiq,2016,Unintentional injuries,Virginia,3710
619,row-whjt-te5f_dzyq,2016,Unintentional injuries,Washington,3221
620,row-y4s5-sbwh.k3p8,2016,Unintentional injuries,West Virginia,1705
621,row-girf_zse7-2dd7,2016,Unintentional injuries,Wisconsin,3575
622,row-285f_bk7a.n6p8,2016,Unintentional injuries,Wyoming,371
623,row-8jt7~6c7e_sgsc,2016,Unintentional injuries,United States,161374
624,row-ecpz.5987~zixx,2016,All causes,Alabama,52466
625,row-zrrw_u5tw-iktj,2016,All causes,Alaska,4494
626,row-xrzq.533x-i8eq,2016,All causes,Arizona,56645
627,row-gz3g~qy8h-praf,2016,All causes,Arkansas,31756
628,row-utid_cxh6.curm,2016,All causes,California,262240
629,row-dug5~ih3j.3kfn,2016,All causes,Colorado,37530
630,row-3utp~zv4n-akxz,2016,All causes,Connecticut,30543
631,row-6m23.ght7_i9da,2016,All causes,Delaware,8874
632,row-hbg2_h24u~wt78,2016,All causes,District of Columbia,5037
633,row-vswt~pqhg_j7dp,2016,All causes,Florida,197313
634,row-9c8w~n24u-zjj4,2016,All causes,Georgia,81428
635,row-qmyh_xy6q_96bi,2016,All causes,Hawaii,10913
636,row-npv5_49eg_rdhk,2016,All causes,Idaho,13366
637,row-76wv.462y-nqhj,2016,All causes,Illinois,107020
638,row-xiyr-mqhh.4eij,2016,All causes,Indiana,63473
639,row-4tha~x94w.ngzm,2016,All causes,Iowa,29538
640,row-fa6z-3rhf-xh7p,2016,All causes,Kansas,26245
641,row-gfkc-gebn~mb94,2016,All causes,Kentucky,47827
642,row-i7ca_6mt5_6evg,2016,All causes,Louisiana,44306
643,row-53n9.zvwx.f9ch,2016,All causes,Maine,14182
644,row-rwb9.znye_qyvj,2016,All causes,Maryland,48824
645,row-t4de_4hng-sadh,2016,All causes,Massachusetts,56961
646,row-rpbg.q7jr.qzq9,2016,All causes,Michigan,96231
647,row-mfi4-etwa.kpca,2016,All causes,Minnesota,43078
648,row-8wyf.zs74-ycjy,2016,All causes,Mississippi,31741
649,row-5iji~9yez_irzk,2016,All causes,Missouri,59873
650,row-ttsd.xkpe_ekh9,2016,All causes,Montana,9905
651,row-pvft~trxr-i3g6,2016,All causes,Nebraska,16217
652,row-k9vd.b53k_zi5y,2016,All causes,Nevada,23902
653,row-id36-swyb-fyfi,2016,All causes,New Hampshire,12203
654,row-5ufv-v4yq_mi7f,2016,All causes,New Jersey,73155
655,row-msx6~ai6c_pht3,2016,All causes,New Mexico,18365
656,row-b7z7.r4qb-eirh,2016,All causes,New York,154358
657,row-eb58.um6k-ernp,2016,All causes,North Carolina,90465
658,row-p92n.pkgw_343z,2016,All causes,North Dakota,6242
659,row-5r4q~ccua_3hsx,2016,All causes,Ohio,119572
660,row-8mi4.f9bw-ictt,2016,All causes,Oklahoma,39276
661,row-vgpx~itdd_g8u3,2016,All causes,Oregon,35778
662,row-ta7w.ba2m_7teg,2016,All causes,Pennsylvania,133040
663,row-h8fu-ssd3.cut2,2016,All causes,Rhode Island,9735
664,row-mxc5_ifkv~imdk,2016,All causes,South Carolina,48130
665,row-by4i.hqzm-zgqv,2016,All causes,South Dakota,7845
666,row-5pez~pdkg-wtzx,2016,All causes,Tennessee,67857
667,row-6k8c-mwfd~repf,2016,All causes,Texas,191966
668,row-mxbb-kbwt_8q3c,2016,All causes,United States,2744248
669,row-6qed~dms3~ihyr,2016,All causes,Utah,17913
670,row-p299.5vjd_dmne,2016,All causes,Vermont,5909
671,row-nc6s~q8mc-mz7i,2016,All causes,Virginia,66473
672,row-3ib2.dnyd~9xxt,2016,All causes,Washington,54769
673,row-brrx.ss3u_nu7p,2016,All causes,West Virginia,22732
674,row-qcfr~rkfk.igct,2016,All causes,Wisconsin,51815
675,row-cges~dcej_qxsz,2016,All causes,Wyoming,4722
676,row-rtnz.7x5f-bgwa,2016,Alzheimer's disease,Alabama,2507
677,row-6j7v-qjak~aqd4,2016,Alzheimer's disease,Alaska,111
678,row-34fm.2mmb_zu5g,2016,Alzheimer's disease,Arizona,3082
679,row-a4v2_skkq~cte3,2016,Alzheimer's disease,Arkansas,1475
680,row-vcsy-pn8n.2dbi,2016,Alzheimer's disease,California,15570
681,row-vmyc~6q6t~y5u6,2016,Alzheimer's disease,Colorado,1835
682,row-76d5-5qfy~ajv8,2016,Alzheimer's disease,Connecticut,1035
683,row-ih9v~9k2e.hxu2,2016,Alzheimer's disease,Delaware,329
684,row-xdgr_ns4c-t8b9,2016,Alzheimer's disease,District of Columbia,120
685,row-jvkh_2tb3~9zdc,2016,Alzheimer's disease,Florida,7155
686,row-n2hc_2zuu~vbcn,2016,Alzheimer's disease,Georgia,4021
687,row-zgyb~v7dc_zmy4,2016,Alzheimer's disease,Hawaii,445
688,row-ys9e~u9si.fv3c,2016,Alzheimer's disease,Idaho,607
689,row-fh2m_97sy_is2k,2016,Alzheimer's disease,Illinois,3877
690,row-tff2~i7zv_rzjz,2016,Alzheimer's disease,Indiana,2678
691,row-5ny4_b24y_9tdm,2016,Alzheimer's disease,Iowa,1415
692,row-5thm_9as9.5d96,2016,Alzheimer's disease,Kansas,855
693,row-gywv~jpt4~dzyh,2016,Alzheimer's disease,Kentucky,1728
694,row-cvwj.2ug6~aj6i,2016,Alzheimer's disease,Louisiana,2195
695,row-f978_53kk~wskt,2016,Alzheimer's disease,Maine,577
696,row-qbfs.jce8-t8py,2016,Alzheimer's disease,Maryland,1178
697,row-pjea-jsau-2ijg,2016,Alzheimer's disease,Massachusetts,1708
698,row-v9rj.uitq.yi4q,2016,Alzheimer's disease,Michigan,4249
699,row-tpef-eefh-w3qk,2016,Alzheimer's disease,Minnesota,2219
700,row-4hpx_pinr.6hhu,2016,Alzheimer's disease,Mississippi,1485
701,row-qnwf.n4pq_suqc,2016,Alzheimer's disease,Missouri,2302
702,row-xcaw_2ya4-nzjd,2016,Alzheimer's disease,Montana,314
703,row-z5hg-7yed-6qfp,2016,Alzheimer's disease,Nebraska,634
704,row-4rja~itue~aigj,2016,Alzheimer's disease,Nevada,686
705,row-afeb-rimv-7eyw,2016,Alzheimer's disease,New Hampshire,430
706,row-3zk5.8ttn_6y7x,2016,Alzheimer's disease,New Jersey,2435
707,row-sp7p.75v2_xu9s,2016,Alzheimer's disease,New Mexico,583
708,row-c2cv_as2s~cr6h,2016,Alzheimer's disease,New York,3349
709,row-gyya~9rst.y2g9,2016,Alzheimer's disease,North Carolina,4153
710,row-jyc2.hqy5.g5hm,2016,Alzheimer's disease,North Dakota,361
711,row-2fmv.j2ta_5vf8,2016,Alzheimer's disease,Ohio,5031
712,row-ymvv_8rpb_t47b,2016,Alzheimer's disease,Oklahoma,1590
713,row-mx6x.axqs-38d9,2016,Alzheimer's disease,Oregon,1786
714,row-b9zx.e4dh.ct2n,2016,Alzheimer's disease,Pennsylvania,4185
715,row-5x6t-yttq-5sc8,2016,Alzheimer's disease,Rhode Island,422
716,row-bwyw-4bsa_r8rr,2016,Alzheimer's disease,South Carolina,2481
717,row-q8a6-vwu7_iz9u,2016,Alzheimer's disease,South Dakota,449
718,row-cgeg~y79t~brsh,2016,Alzheimer's disease,Tennessee,3250
719,row-82sn.tsxx~r7ve,2016,Alzheimer's disease,Texas,9135
720,row-7z84-rutq.z94n,2016,Alzheimer's disease,United States,116103
721,row-ymk4.c9xc~af2q,2016,Alzheimer's disease,Utah,904
722,row-k2z3_nkud~dtx8,2016,Alzheimer's disease,Vermont,310
723,row-ntdc-dr84.dggx,2016,Alzheimer's disease,Virginia,2408
724,row-zibe-6cc6.9cs9,2016,Alzheimer's disease,Washington,3269
725,row-hc7y~pj65-yrb2,2016,Alzheimer's disease,West Virginia,786
726,row-3q9s.p6mq-fecg,2016,Alzheimer's disease,Wisconsin,2256
727,row-idkx~y8h5~d46j,2016,Alzheimer's disease,Wyoming,138
728,row-k4ge.g5tz_u22j,2016,Stroke,Alabama,2967
729,row-tiyk.dxqn-u5bf,2016,Stroke,Alaska,196
730,row-uhaf_cmn7~4pbz,2016,Stroke,Arizona,2556
731,row-t6sw~uf3w.5xxt,2016,Stroke,Arkansas,1643
732,row-muz6_7jjm~q425,2016,Stroke,California,15680
733,row-es4q~2pjn_arqg,2016,Stroke,Colorado,1927
734,row-p5k2~ppyq-txb6,2016,Stroke,Connecticut,1269
735,row-7ce5_v9y8.9wid,2016,Stroke,Delaware,506
736,row-7wqc_xriy~s827,2016,Stroke,District of Columbia,252
737,row-dv7q.4pz4-6q9u,2016,Stroke,Florida,11854
738,row-biaa_iq6u~krde,2016,Stroke,Georgia,4349
739,row-cu6q~j7yg~r4zy,2016,Stroke,Hawaii,675
740,row-8rew~aw28-dan4,2016,Stroke,Idaho,682
741,row-2zjc-wzf9_665x,2016,Stroke,Illinois,5658
742,row-4rau.s9fd_mtgq,2016,Stroke,Indiana,3040
743,row-97yf~95bc.itrw,2016,Stroke,Iowa,1388
744,row-28hs~ne6i_5av2,2016,Stroke,Kansas,1363
745,row-6iux-2kp4~4vnp,2016,Stroke,Kentucky,2057
746,row-crw5_6wz8_mcns,2016,Stroke,Louisiana,2322
747,row-hgnz-idck~8xi2,2016,Stroke,Maine,663
748,row-b8bh.8prb~8nup,2016,Stroke,Maryland,2709
749,row-s2yr~yc96~mznh,2016,Stroke,Massachusetts,2468
750,row-qf2y~4hq6~gppt,2016,Stroke,Michigan,4874
751,row-7q3n-cpjz-9qqj,2016,Stroke,Minnesota,2197
752,row-6kaq-pqmr.giwy,2016,Stroke,Mississippi,1705
753,row-javv~fhsw-58ry,2016,Stroke,Missouri,3069
754,row-dd5k~x6pg.djay,2016,Stroke,Montana,440
755,row-cngu~vmi2_jv53,2016,Stroke,Nebraska,787
756,row-heqi_f6wr~kedw,2016,Stroke,Nevada,1096
757,row-v2qj.vvzi_8aw3,2016,Stroke,New Hampshire,490
758,row-gzbt.wvve-y86j,2016,Stroke,New Jersey,3401
759,row-yxpr_rzr8~hgpd,2016,Stroke,New Mexico,885
760,row-m9hc_ti2q_j7sx,2016,Stroke,New York,6258
761,row-syed-83vv.thw8,2016,Stroke,North Carolina,4940
762,row-6ywx_6jsi.4ejc,2016,Stroke,North Dakota,311
763,row-x57q.5qhb_76zx,2016,Stroke,Ohio,5987
764,row-eera.nua3~sdu6,2016,Stroke,Oklahoma,1859
765,row-uc8n_6vue~pvar,2016,Stroke,Oregon,1943
766,row-hixs~3msj-82vg,2016,Stroke,Pennsylvania,6730
767,row-w9de-sb5k.8kbf,2016,Stroke,Rhode Island,399
768,row-xcia~sbz9~pq7i,2016,Stroke,South Carolina,2627
769,row-ez5k~7j9d_d2t9,2016,Stroke,South Dakota,420
770,row-ygbz~szcm-paym,2016,Stroke,Tennessee,3508
771,row-hdjw~ccrj_eruw,2016,Stroke,Texas,10673
772,row-3v54_cq2w_4ygj,2016,Stroke,United States,142142
773,row-jtzx_kdd3-tq38,2016,Stroke,Utah,932
774,row-6wnt-gvn5_n33y,2016,Stroke,Vermont,247
775,row-ie7i~i7nq~vq22,2016,Stroke,Virginia,3502
776,row-8ivr-xeeg~sdi7,2016,Stroke,Washington,2910
777,row-j3nw_dyc4_jvsf,2016,Stroke,West Virginia,1039
778,row-cjb8~pv7q_x462,2016,Stroke,Wisconsin,2481
779,row-dx9u-6if2.dbbt,2016,Stroke,Wyoming,208
780,row-skjc~hcv9~3pss,2016,CLRD,Alabama,3326
781,row-9rch-jgrk~sm4e,2016,CLRD,Alaska,238
782,row-kghp-xwem_2h55,2016,CLRD,Arizona,3800
783,row-7t6h~ky3n_ca4u,2016,CLRD,Arkansas,2169
784,row-eh2z~e342_swei,2016,CLRD,California,13710
785,row-qiis.sgxm~ifn4,2016,CLRD,Colorado,2575
786,row-epkx.6v26-hm3k,2016,CLRD,Connecticut,1425
787,row-7xvz_mv4x~akx9,2016,CLRD,Delaware,544
788,row-d8d7_umci~dt28,2016,CLRD,District of Columbia,152
